index,triad_id,original_id,critique_id,response_id,issn,original_year,critique_year,response_year,original_is_oa,critique_is_oa,response_is_oa,all_oa,author_jacard,strictly_transitive,multi_issue,distinct_pdf_urls,multi_critique,extended_by,extends
4049,W3094376906_W3162580010_W3161634579,https://openalex.org/W3094376906,https://openalex.org/W3162580010,https://openalex.org/W3161634579,1438-8871,2020,2021,2021,1,1,1,1,1.0,1,1,1.0,,,
4050,W3164681365_W4206972890_W4207046367,https://openalex.org/W3164681365,https://openalex.org/W4206972890,https://openalex.org/W4207046367,1438-8871,2021,2022,2022,1,1,1,1,1.0,1,1,1.0,,,
4051,W4200048999_W4212855556_W4212959959,https://openalex.org/W4200048999,https://openalex.org/W4212855556,https://openalex.org/W4212959959,1438-8871,2021,2022,2022,1,1,1,1,1.0,1,1,1.0,,,
4052,W3144492781_W4229010486_W4224921314,https://openalex.org/W3144492781,https://openalex.org/W4229010486,https://openalex.org/W4224921314,1438-8871,2021,2022,2022,1,1,1,1,1.0,1,1,1.0,,,
4053,W4205508774_W4224942766_W4225297276,https://openalex.org/W4205508774,https://openalex.org/W4224942766,https://openalex.org/W4225297276,1438-8871,2022,2022,2022,1,1,1,1,1.0,1,1,1.0,,,
4054,W1868133072_W2096713363_W2396936629,https://openalex.org/W1868133072,https://openalex.org/W2096713363,https://openalex.org/W2396936629,1444-0903,2013,2014,2014,1,1,1,1,1.0,1,1,1.0,,,
4055,W1823459999_W1959035810_W2104853022,https://openalex.org/W1823459999,https://openalex.org/W1959035810,https://openalex.org/W2104853022,1445-1433,2008,2009,2009,1,1,1,1,0.6666666666666666,1,1,1.0,,,
4056,W2113766456_W2099380434_W1997156241,https://openalex.org/W2113766456,https://openalex.org/W2099380434,https://openalex.org/W1997156241,1460-2393,2011,2012,2012,1,1,1,1,0.6666666666666666,1,0,1.0,,,
4057,W2151717339_W2146199678_W2055754197,https://openalex.org/W2151717339,https://openalex.org/W2146199678,https://openalex.org/W2055754197,1460-2393,2014,2014,2014,1,1,1,1,0.6666666666666666,1,1,1.0,,,
4058,W2889524087_W2966089507_W2964468342,https://openalex.org/W2889524087,https://openalex.org/W2966089507,https://openalex.org/W2964468342,1460-2393,2018,2019,2019,1,1,1,1,0.75,1,0,1.0,,,
4059,W2943985814_W2970582534_W2970774652,https://openalex.org/W2943985814,https://openalex.org/W2970582534,https://openalex.org/W2970774652,1460-2393,2019,2019,2019,1,1,1,1,1.0,1,1,1.0,,,
4060,W3006005914_W3011633378_W3012180913,https://openalex.org/W3006005914,https://openalex.org/W3011633378,https://openalex.org/W3012180913,1460-2393,2020,2020,2020,1,1,1,1,1.0,1,0,1.0,,,
4061,W3013211241_W3015768491_W3015540684,https://openalex.org/W3013211241,https://openalex.org/W3015768491,https://openalex.org/W3015540684,1460-2393,2020,2020,2020,1,1,1,1,1.0,1,0,1.0,,,
4062,W3017901561_W3025090989_W3024618828,https://openalex.org/W3017901561,https://openalex.org/W3025090989,https://openalex.org/W3024618828,1460-2393,2020,2020,2020,1,1,1,1,0.5,1,1,1.0,,,
4063,W3013211241_W3024035290_W3025730201,https://openalex.org/W3013211241,https://openalex.org/W3024035290,https://openalex.org/W3025730201,1460-2393,2020,2020,2020,1,1,1,1,1.0,1,1,1.0,,,
4064,W4241451502_W3034455807_W2981050882,https://openalex.org/W4241451502,https://openalex.org/W3034455807,https://openalex.org/W2981050882,1460-2393,2019,2020,2020,1,1,1,1,1.0,1,1,1.0,,,
4065,W3010942068_W3016266432_W3015092144,https://openalex.org/W3010942068,https://openalex.org/W3016266432,https://openalex.org/W3015092144,1460-2393,2020,2020,2020,1,1,1,1,1.0,1,1,1.0,,,
4066,W3016693028_W3081702245_W3081812024,https://openalex.org/W3016693028,https://openalex.org/W3081702245,https://openalex.org/W3081812024,1460-2393,2020,2020,2020,1,1,1,1,0.6666666666666666,1,1,1.0,,,
4067,W3092160988_W3097637688_W3094849799,https://openalex.org/W3092160988,https://openalex.org/W3097637688,https://openalex.org/W3094849799,1460-2393,2020,2020,2020,1,1,1,1,1.0,1,0,1.0,,,
4068,W3103109303_W3111054400_W3112628636,https://openalex.org/W3103109303,https://openalex.org/W3111054400,https://openalex.org/W3112628636,1460-2393,2020,2020,2020,1,1,1,1,1.0,1,1,1.0,,,
4069,W3159798765_W3165125727_W3165012024,https://openalex.org/W3159798765,https://openalex.org/W3165125727,https://openalex.org/W3165012024,1460-2393,2021,2021,2021,1,1,1,1,1.0,1,1,1.0,,,
4070,W2794158451_W2961626603_W2970167026,https://openalex.org/W2794158451,https://openalex.org/W2961626603,https://openalex.org/W2970167026,1461-023X,2018,2019,2019,1,1,1,1,0.6666666666666666,1,1,1.0,,,
4071,W3161984527_W3199423779_W3201048084,https://openalex.org/W3161984527,https://openalex.org/W3199423779,https://openalex.org/W3201048084,1461-023X,2021,2021,2021,1,1,1,1,1.0,1,1,1.0,,,
4072,W2135450929_W2591576748_W2602255079,https://openalex.org/W2135450929,https://openalex.org/W2591576748,https://openalex.org/W2602255079,1461-1457,2014,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
4073,W2119245660_W2125560887_W1978464792,https://openalex.org/W2119245660,https://openalex.org/W2125560887,https://openalex.org/W1978464792,1462-0324,2006,2008,2008,1,1,1,1,1.0,1,1,1.0,,,
4074,W2118420318_W3144704005_W4240245135,https://openalex.org/W2118420318,https://openalex.org/W3144704005,https://openalex.org/W4240245135,1462-0324,2007,2008,2008,1,1,1,1,0.75,0,1,1.0,,,
4075,W2169086521_W2140811382_W2031337598,https://openalex.org/W2169086521,https://openalex.org/W2140811382,https://openalex.org/W2031337598,1462-0324,2008,2008,2008,1,1,1,1,1.0,1,1,1.0,,,
4076,W2042218728_W2142630039_W2150566684,https://openalex.org/W2042218728,https://openalex.org/W2142630039,https://openalex.org/W2150566684,1462-0324,2008,2009,2009,1,1,1,1,1.0,1,1,1.0,,,
4077,W2113305278_W1970966206_W2139015887,https://openalex.org/W2113305278,https://openalex.org/W1970966206,https://openalex.org/W2139015887,1462-0324,2008,2008,2008,1,1,1,1,0.7142857142857143,1,1,1.0,,,
4078,W2139916715_W2137856068_W2146120653,https://openalex.org/W2139916715,https://openalex.org/W2137856068,https://openalex.org/W2146120653,1462-0324,2009,2009,2009,1,1,1,1,0.7777777777777778,1,1,1.0,,,
4079,W2112084052_W2116488483_W2093885986,https://openalex.org/W2112084052,https://openalex.org/W2116488483,https://openalex.org/W2093885986,1462-0324,2009,2010,2010,1,1,1,1,1.0,1,1,1.0,,,
4080,W2162085535_W2132771628_W2108796404,https://openalex.org/W2162085535,https://openalex.org/W2132771628,https://openalex.org/W2108796404,1462-0324,2010,2011,2011,1,1,1,1,0.8,1,1,1.0,,,
4081,W2018416312_W2111151725_W2129536466,https://openalex.org/W2018416312,https://openalex.org/W2111151725,https://openalex.org/W2129536466,1462-0324,2013,2014,2014,1,1,1,1,1.0,1,1,1.0,,,
4082,W2143068068_W2168584585_W2168383293,https://openalex.org/W2143068068,https://openalex.org/W2168584585,https://openalex.org/W2168383293,1462-0324,2014,2014,2014,1,1,1,1,0.6,1,1,1.0,,,
4083,W2144029876_W2105088520_W2166536487,https://openalex.org/W2144029876,https://openalex.org/W2105088520,https://openalex.org/W2166536487,1462-0324,2014,2015,2015,1,1,1,1,1.0,1,1,1.0,,,
4084,W2807726702_W2890577798_W2891905206,https://openalex.org/W2807726702,https://openalex.org/W2890577798,https://openalex.org/W2891905206,1462-0324,2018,2018,2018,1,1,1,1,1.0,1,1,1.0,,,
4085,W2607493518_W2789257352_W2793462223,https://openalex.org/W2607493518,https://openalex.org/W2789257352,https://openalex.org/W2793462223,1462-0324,2017,2018,2018,1,1,1,1,0.8,1,1,1.0,,,
4086,W2765970475_W2808104304_W2807806410,https://openalex.org/W2765970475,https://openalex.org/W2808104304,https://openalex.org/W2807806410,1462-0324,2017,2018,2018,1,1,1,1,0.7647058823529411,1,1,1.0,,,
4087,W2621317915_W2899624370_W2900081714,https://openalex.org/W2621317915,https://openalex.org/W2899624370,https://openalex.org/W2900081714,1462-0324,2017,2018,2018,1,1,1,1,0.6,1,1,1.0,,,
4088,W3001566419_W3023189755_W3022258364,https://openalex.org/W3001566419,https://openalex.org/W3023189755,https://openalex.org/W3022258364,1462-0324,2020,2020,2020,1,1,1,1,1.0,1,0,1.0,,,
4089,W2005186479_W2331493430_W2329067894,https://openalex.org/W2005186479,https://openalex.org/W2331493430,https://openalex.org/W2329067894,1462-2203,2012,2012,2012,1,1,1,1,0.5,1,1,1.0,,,
4090,W2592246822_W2618377231_W2620855445,https://openalex.org/W2592246822,https://openalex.org/W2618377231,https://openalex.org/W2620855445,1462-2203,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
4091,W2997749389_W2998056262_W2996843727,https://openalex.org/W2997749389,https://openalex.org/W2998056262,https://openalex.org/W2996843727,1462-2203,2019,2019,2019,1,1,1,1,0.6666666666666666,0,0,1.0,,,
4092,W3024894164_W3108236551_W3108348410,https://openalex.org/W3024894164,https://openalex.org/W3108236551,https://openalex.org/W3108348410,1462-2203,2020,2020,2020,1,1,1,1,1.0,1,1,1.0,,,
4093,W4214915466_W4280560810_W4282935337,https://openalex.org/W4214915466,https://openalex.org/W4280560810,https://openalex.org/W4282935337,1462-2203,2022,2022,2022,1,1,1,1,1.0,1,1,1.0,,,
4094,W2611335565_W4238593272_W4240245781,https://openalex.org/W2611335565,https://openalex.org/W4238593272,https://openalex.org/W4240245781,1462-2416,2017,2018,2018,1,1,1,1,1.0,1,1,1.0,,,
4095,W1843730527_W2001881626_W3150111784,https://openalex.org/W1843730527,https://openalex.org/W2001881626,https://openalex.org/W3150111784,1464-2662,2013,2014,2014,1,1,1,1,1.0,1,1,1.0,,,
4096,W2903680044_W2903528079_W2902672377,https://openalex.org/W2903680044,https://openalex.org/W2903528079,https://openalex.org/W2902672377,1465-1165,2018,2018,2018,1,1,1,1,0.5,0,0,1.0,,,
4097,W2903552105_W2944832589_W2946412134,https://openalex.org/W2903552105,https://openalex.org/W2944832589,https://openalex.org/W2946412134,1465-6566,2018,2019,2019,1,1,1,1,0.75,1,1,1.0,,,
4098,W2103350275_W2105241705_W2141855242,https://openalex.org/W2103350275,https://openalex.org/W2105241705,https://openalex.org/W2141855242,1465-6906,2012,2014,2014,1,1,1,1,0.6666666666666666,1,1,1.0,,,
4099,W2114140695_W1530237405_W55375525,https://openalex.org/W2114140695,https://openalex.org/W1530237405,https://openalex.org/W55375525,1465-9905,2001,2001,2001,1,1,1,1,1.0,1,1,1.0,,,
4100,W3168525480_W3205314208_W4200168778,https://openalex.org/W3168525480,https://openalex.org/W3205314208,https://openalex.org/W4200168778,1466-4879,2021,2021,2021,1,1,1,1,1.0,1,1,1.0,,,
4101,W1492389382_W1590327834_W1518429962,https://openalex.org/W1492389382,https://openalex.org/W1590327834,https://openalex.org/W1518429962,1466-822X,2013,2015,2015,1,1,1,1,1.0,1,1,1.0,,,
4102,W1701054150_W2517921844_W2725541873,https://openalex.org/W1701054150,https://openalex.org/W2517921844,https://openalex.org/W2725541873,1466-822X,2014,2016,2017,1,1,1,1,1.0,1,1,1.0,,,
4103,W2517921844_W2725541873_W2734992382,https://openalex.org/W2517921844,https://openalex.org/W2725541873,https://openalex.org/W2734992382,1466-822X,2016,2017,2017,1,1,1,1,1.0,0,0,1.0,,,
4104,W2963084983_W3016849868_W3033854742,https://openalex.org/W2963084983,https://openalex.org/W3016849868,https://openalex.org/W3033854742,1466-822X,2019,2020,2020,1,1,1,1,1.0,1,1,1.0,,,
4105,W2116681438_W2118641179_W2145452789,https://openalex.org/W2116681438,https://openalex.org/W2118641179,https://openalex.org/W2145452789,1468-2702,2006,2007,2007,1,1,1,1,1.0,1,1,1.0,,,
4106,W2762448709_W2768878686_W2768263043,https://openalex.org/W2762448709,https://openalex.org/W2768878686,https://openalex.org/W2768263043,1469-221X,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
4107,W2582597232_W2636070807_W2697608082,https://openalex.org/W2582597232,https://openalex.org/W2636070807,https://openalex.org/W2697608082,1470-0328,2017,2017,2017,1,1,1,1,0.5,1,1,1.0,,,
4108,W2561736751_W2733925337_W2726871823,https://openalex.org/W2561736751,https://openalex.org/W2733925337,https://openalex.org/W2726871823,1470-0328,2016,2017,2017,1,1,1,1,0.5,1,1,1.0,,,
4109,W4231648097_W2744639462_W2603883402,https://openalex.org/W4231648097,https://openalex.org/W2744639462,https://openalex.org/W2603883402,1470-0328,2017,2017,2017,1,1,1,1,0.5714285714285714,1,1,1.0,,,
4110,W2556665691_W2742383947_W2743482348,https://openalex.org/W2556665691,https://openalex.org/W2742383947,https://openalex.org/W2743482348,1470-0328,2016,2017,2017,1,1,1,1,0.6,1,1,1.0,,,
4111,W2769868523_W2811020731_W2810588703,https://openalex.org/W2769868523,https://openalex.org/W2811020731,https://openalex.org/W2810588703,1470-0328,2018,2018,2018,1,1,1,1,0.8181818181818182,1,1,1.0,,,
4112,W2883181922_W2890668511_W2890366267,https://openalex.org/W2883181922,https://openalex.org/W2890668511,https://openalex.org/W2890366267,1470-0328,2018,2018,2018,1,1,1,1,1.0,1,1,1.0,,,
4113,W2811237118_W2890182520_W2893410334,https://openalex.org/W2811237118,https://openalex.org/W2890182520,https://openalex.org/W2893410334,1470-0328,2018,2018,2018,1,1,1,1,0.6666666666666666,1,0,1.0,,,
4114,W2592466590_W2761774446_W2761316711,https://openalex.org/W2592466590,https://openalex.org/W2761774446,https://openalex.org/W2761316711,1470-0328,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
4115,W2736524219_W2761774446_W2762957858,https://openalex.org/W2736524219,https://openalex.org/W2761774446,https://openalex.org/W2762957858,1470-0328,2017,2017,2017,1,1,1,1,1.0,1,1,1.0,,,
4116,W2577056231_W2763684550_W2762823556,https://openalex.org/W2577056231,https://openalex.org/W2763684550,https://openalex.org/W2762823556,1470-0328,2017,2017,2017,1,1,1,1,0.5714285714285714,1,1,1.0,,,
4117,W2608936821_W2763684550_W2764049340,https://openalex.org/W2608936821,https://openalex.org/W2763684550,https://openalex.org/W2764049340,1470-0328,2017,2017,2017,1,1,1,1,0.5,1,1,1.0,,,
4118,W2619835212_W2749936261_W4237507443,https://openalex.org/W2619835212,https://openalex.org/W2749936261,https://openalex.org/W4237507443,1470-0328,2017,2017,2017,1,1,1,1,0.7777777777777778,1,0,1.0,,,
4119,W2756458333_W2778990684_W4249238849,https://openalex.org/W2756458333,https://openalex.org/W2778990684,https://openalex.org/W4249238849,1470-0328,2017,2017,2017,1,1,1,1,0.8333333333333334,1,1,1.0,,,
4120,W4230938176_W2774837640_W2772535290,https://openalex.org/W4230938176,https://openalex.org/W2774837640,https://openalex.org/W2772535290,1470-0328,2017,2017,2017,1,1,1,1,0.5,1,1,1.0,,,
4121,W2762442588_W2775035811_W2774765675,https://openalex.org/W2762442588,https://openalex.org/W2775035811,https://openalex.org/W2774765675,1470-0328,2017,2017,2017,1,1,1,1,0.5,1,0,1.0,,,
4122,W2626849030_W2748725461_W2794330379,https://openalex.org/W2626849030,https://openalex.org/W2748725461,https://openalex.org/W2794330379,1470-0328,2017,2017,2018,1,1,1,1,0.5,1,0,1.0,,,
4123,W2657172707_W2755233109_W2754887459,https://openalex.org/W2657172707,https://openalex.org/W2755233109,https://openalex.org/W2754887459,1470-0328,2017,2017,2017,1,1,1,1,0.6666666666666666,1,0,1.0,,,
4124,W2657172707_W2774723172_W3216303208,https://openalex.org/W2657172707,https://openalex.org/W2774723172,https://openalex.org/W3216303208,1470-0328,2017,2017,2017,1,1,1,1,0.6666666666666666,1,0,1.0,,,
4125,W2735368263_W2771004558_W2767581708,https://openalex.org/W2735368263,https://openalex.org/W2771004558,https://openalex.org/W2767581708,1470-0328,2017,2017,2017,1,1,1,1,1.0,1,0,1.0,,,
4126,W2611764687_W2794225914_W2791804218,https://openalex.org/W2611764687,https://openalex.org/W2794225914,https://openalex.org/W2791804218,1470-0328,2017,2018,2018,1,1,1,1,1.0,1,1,1.0,,,
4127,W2735368263_W2775292309_W4254783297,https://openalex.org/W2735368263,https://openalex.org/W2775292309,https://openalex.org/W4254783297,1470-0328,2017,2017,2017,1,1,1,1,1.0,1,0,1.0,,,
4128,W2760012450_W2790738863_W2789914841,https://openalex.org/W2760012450,https://openalex.org/W2790738863,https://openalex.org/W2789914841,1470-0328,2017,2018,2018,1,1,1,1,1.0,1,0,1.0,,,
4129,W2626117431_W2792593661_W2791994414,https://openalex.org/W2626117431,https://openalex.org/W2792593661,https://openalex.org/W2791994414,1470-0328,2017,2018,2018,1,1,1,1,1.0,1,1,1.0,,,
4130,W2793697386_W2901311152_W4251473061,https://openalex.org/W2793697386,https://openalex.org/W2901311152,https://openalex.org/W4251473061,1470-0328,2018,2018,2018,1,1,1,1,1.0,1,0,1.0,,,
4131,W2949007835_W2966733580_W2964373681,https://openalex.org/W2949007835,https://openalex.org/W2966733580,https://openalex.org/W2964373681,1470-0328,2019,2019,2019,1,1,1,1,0.6666666666666666,1,1,1.0,,,
4132,W2805824889_W2895883447_W4230654057,https://openalex.org/W2805824889,https://openalex.org/W2895883447,https://openalex.org/W4230654057,1470-0328,2018,2018,2018,1,1,1,1,0.7777777777777778,1,1,1.0,,,
4133,W2886144840_W2897975787_W2896587243,https://openalex.org/W2886144840,https://openalex.org/W2897975787,https://openalex.org/W2896587243,1470-0328,2018,2018,2018,1,1,1,1,1.0,1,0,1.0,,,
4134,W2171147157_W2171108039_W2113394642,https://openalex.org/W2171147157,https://openalex.org/W2171108039,https://openalex.org/W2113394642,1470-8396,2002,2003,2003,1,1,1,1,1.0,1,0,1.0,,,
4135,W1994585255_W2016181323_W2070247696,https://openalex.org/W1994585255,https://openalex.org/W2016181323,https://openalex.org/W2070247696,1471-003X,2010,2010,2010,1,1,1,1,0.5,1,1,1.0,,,
4136,W2083539507_W2057413319_W2063516442,https://openalex.org/W2083539507,https://openalex.org/W2057413319,https://openalex.org/W2063516442,1471-003X,2011,2011,2011,1,1,1,1,1.0,1,1,1.0,,,
4137,W1990254102_W2112895083_W2125411693,https://openalex.org/W1990254102,https://openalex.org/W2112895083,https://openalex.org/W2125411693,1471-003X,2010,2011,2011,1,1,1,1,1.0,1,1,1.0,,,
4138,W2083433785_W2059975322_W2081007454,https://openalex.org/W2083433785,https://openalex.org/W2059975322,https://openalex.org/W2081007454,1471-003X,2010,2011,2011,1,1,1,1,1.0,1,1,1.0,,,
4139,W2105824687_W2053025140_W2012188291,https://openalex.org/W2105824687,https://openalex.org/W2053025140,https://openalex.org/W2012188291,1471-003X,2013,2013,2013,1,1,1,1,1.0,1,1,1.0,,,
4140,W2032996762_W2036563462_W2002179588,https://openalex.org/W2032996762,https://openalex.org/W2036563462,https://openalex.org/W2002179588,1471-003X,2013,2013,2013,1,1,1,1,1.0,1,1,1.0,,,
4141,W1983206981_W2046840311_W1997544433,https://openalex.org/W1983206981,https://openalex.org/W2046840311,https://openalex.org/W1997544433,1471-003X,2014,2015,2015,1,1,1,1,1.0,1,1,1.0,,,
4142,W2339840868_W2506345524_W2485538883,https://openalex.org/W2339840868,https://openalex.org/W2506345524,https://openalex.org/W2485538883,1471-003X,2016,2016,2016,1,1,1,1,1.0,1,1,1.0,,,
4143,W2787890532_W2887109940_W2885973857,https://openalex.org/W2787890532,https://openalex.org/W2887109940,https://openalex.org/W2885973857,1471-003X,2018,2018,2018,1,1,1,1,1.0,1,1,1.0,,,
4144,W3031124187_W3080928451_W3080380680,https://openalex.org/W3031124187,https://openalex.org/W3080928451,https://openalex.org/W3080380680,1471-003X,2020,2020,2020,1,1,1,1,1.0,1,1,1.0,,,
4145,W3036081205_W3095245628_W3097002594,https://openalex.org/W3036081205,https://openalex.org/W3095245628,https://openalex.org/W3097002594,1471-003X,2020,2020,2020,1,1,1,1,1.0,1,1,1.0,,,
4146,W3165085759_W3185240752_W3186480346,https://openalex.org/W3165085759,https://openalex.org/W3185240752,https://openalex.org/W3186480346,1471-003X,2021,2021,2021,1,1,1,1,1.0,1,1,1.0,,,
4147,W4283693095_W4376114734_W4376114396,https://openalex.org/W4283693095,https://openalex.org/W4376114734,https://openalex.org/W4376114396,1471-003X,2022,2023,2023,1,1,1,1,0.6666666666666666,1,1,1.0,,,
4148,W2050329279_W2076538875_W2049887925,https://openalex.org/W2050329279,https://openalex.org/W2076538875,https://openalex.org/W2049887925,1471-0056,2009,2009,2009,1,1,1,1,1.0,1,1,1.0,,,
4149,W2057652201_W2020285245_W2046753452,https://openalex.org/W2057652201,https://openalex.org/W2020285245,https://openalex.org/W2046753452,1471-0056,2009,2010,2010,1,1,1,1,1.0,1,1,1.0,,,
4150,W2023116290_W1998219462_W2057461700,https://openalex.org/W2023116290,https://openalex.org/W1998219462,https://openalex.org/W2057461700,1471-0056,2010,2011,2011,1,1,1,1,0.6666666666666666,1,1,1.0,,,
4151,W2319668247_W1978099345_W2093416173,https://openalex.org/W2319668247,https://openalex.org/W1978099345,https://openalex.org/W2093416173,1471-0056,2011,2011,2011,1,1,1,1,1.0,1,1,1.0,,,
4152,W2009588715_W1993998726_W2058161504,https://openalex.org/W2009588715,https://openalex.org/W1993998726,https://openalex.org/W2058161504,1471-0056,2010,2013,2013,1,1,1,1,0.75,1,1,1.0,,,
4153,W2774504697_W2789033122_W2788314768,https://openalex.org/W2774504697,https://openalex.org/W2789033122,https://openalex.org/W2788314768,1471-0056,2017,2018,2018,1,1,1,1,0.6666666666666666,1,1,1.0,,,
4154,W2041004894_W2089111687_W2082303940,https://openalex.org/W2041004894,https://openalex.org/W2089111687,https://openalex.org/W2082303940,1471-0056,2008,2008,2008,1,1,1,1,1.0,1,1,1.0,,,
4155,W2108235385_W3209184648_W4245455823,https://openalex.org/W2108235385,https://openalex.org/W3209184648,https://openalex.org/W4245455823,1471-1893,2008,2008,2008,1,1,1,1,1.0,0,1,1.0,,,
4156,W2017527055_W2029352707_W4240570549,https://openalex.org/W2017527055,https://openalex.org/W2029352707,https://openalex.org/W4240570549,1471-1893,2009,2010,2010,1,1,1,1,1.0,1,1,1.0,,,
4157,W2064263118_W4243142103_W2031665228,https://openalex.org/W2064263118,https://openalex.org/W4243142103,https://openalex.org/W2031665228,1471-1893,2010,2010,2010,1,1,1,1,0.6666666666666666,1,1,1.0,,,
4158,W2083785155_W3124062449_W4249133699,https://openalex.org/W2083785155,https://openalex.org/W3124062449,https://openalex.org/W4249133699,1471-1893,2010,2010,2010,1,1,1,1,1.0,1,1,1.0,,,
4159,W2148208320_W2109238309_W2082364617,https://openalex.org/W2148208320,https://openalex.org/W2109238309,https://openalex.org/W2082364617,1471-1893,2011,2011,2011,1,1,1,1,1.0,1,1,1.0,,,
4160,W1975126302_W2035853612_W2104939450,https://openalex.org/W1975126302,https://openalex.org/W2035853612,https://openalex.org/W2104939450,1471-1893,2011,2012,2012,1,1,1,1,1.0,1,1,1.0,,,
4161,W2112725470_W2005236428_W2013815736,https://openalex.org/W2112725470,https://openalex.org/W2005236428,https://openalex.org/W2013815736,1471-1893,2012,2013,2013,1,1,1,1,1.0,1,1,1.0,,,
4162,W2051714328_W2164181875_W2052558472,https://openalex.org/W2051714328,https://openalex.org/W2164181875,https://openalex.org/W2052558472,1471-1893,2012,2013,2013,1,1,1,1,1.0,1,1,1.0,,,
4163,W2133461675_W2153025361_W2333037107,https://openalex.org/W2133461675,https://openalex.org/W2153025361,https://openalex.org/W2333037107,1471-1893,2012,2013,2013,1,1,1,1,0.5,1,1,1.0,,,
4164,W2111789931_W2034983289_W2153047274,https://openalex.org/W2111789931,https://openalex.org/W2034983289,https://openalex.org/W2153047274,1471-1893,2012,2013,2013,1,1,1,1,1.0,1,1,1.0,,,
4165,W2103174867_W4243272505_W2005641990,https://openalex.org/W2103174867,https://openalex.org/W4243272505,https://openalex.org/W2005641990,1471-1893,2013,2013,2013,1,1,1,1,1.0,1,0,1.0,,,
4166,W2103174867_W2913789899_W4241761135,https://openalex.org/W2103174867,https://openalex.org/W2913789899,https://openalex.org/W4241761135,1471-1893,2013,2013,2013,1,1,1,1,1.0,1,1,1.0,,,
4167,W2156698247_W2028109963_W2330978456,https://openalex.org/W2156698247,https://openalex.org/W2028109963,https://openalex.org/W2330978456,1471-1893,2013,2013,2013,1,1,1,1,1.0,1,0,1.0,,,
4168,W2162686582_W2155334071_W1973937890,https://openalex.org/W2162686582,https://openalex.org/W2155334071,https://openalex.org/W1973937890,1471-1893,2013,2014,2014,1,1,1,1,1.0,1,1,1.0,,,
4169,W2323006644_W2130220412_W2167928159,https://openalex.org/W2323006644,https://openalex.org/W2130220412,https://openalex.org/W2167928159,1471-1893,2013,2014,2014,1,1,1,1,1.0,1,1,1.0,,,
4170,W2047583921_W2118929997_W2168196427,https://openalex.org/W2047583921,https://openalex.org/W2118929997,https://openalex.org/W2168196427,1471-1893,2013,2014,2014,1,1,1,1,1.0,1,1,1.0,,,
4171,W2160070596_W2317648790_W2327068264,https://openalex.org/W2160070596,https://openalex.org/W2317648790,https://openalex.org/W2327068264,1471-1893,2014,2015,2015,1,1,1,1,1.0,1,1,1.0,,,
4172,W2231710432_W2974877756_W2311016886,https://openalex.org/W2231710432,https://openalex.org/W2974877756,https://openalex.org/W2311016886,1471-1893,2015,2016,2016,1,1,1,1,1.0,1,1,1.0,,,
4173,W2304525131_W2311921265_W2325639003,https://openalex.org/W2304525131,https://openalex.org/W2311921265,https://openalex.org/W2325639003,1471-1893,2015,2016,2016,1,1,1,1,1.0,1,0,1.0,,,
4174,W2527989324_W2558465189_W2564513462,https://openalex.org/W2527989324,https://openalex.org/W2558465189,https://openalex.org/W2564513462,1471-1893,2016,2016,2016,1,1,1,1,1.0,1,1,1.0,,,
4175,W2113304219_W2002131980_W2087933056,https://openalex.org/W2113304219,https://openalex.org/W2002131980,https://openalex.org/W2087933056,1471-2148,2013,2013,2013,1,1,1,1,0.75,1,0,1.0,,,
4176,W1918164078_W3143610562_W1529046634,https://openalex.org/W1918164078,https://openalex.org/W3143610562,https://openalex.org/W1529046634,1471-2148,2003,2004,2004,1,1,1,1,1.0,1,0,1.0,,,
4177,W2128541834_W1980885522_W2026323804,https://openalex.org/W2128541834,https://openalex.org/W1980885522,https://openalex.org/W2026323804,1471-2148,2003,2009,2009,1,1,1,1,1.0,1,0,1.0,,,
4178,W2062601439_W1676247585_W1579576841,https://openalex.org/W2062601439,https://openalex.org/W1676247585,https://openalex.org/W1579576841,1471-4922,2015,2015,2015,1,1,1,1,1.0,1,1,1.0,,,
4179,W4244671639_W2889404002_W2889280875,https://openalex.org/W4244671639,https://openalex.org/W2889404002,https://openalex.org/W2889280875,1472-6483,2018,2018,2018,1,1,1,1,1.0,1,1,1.0,,,
4180,W2885577271_W2895352928_W2893677911,https://openalex.org/W2885577271,https://openalex.org/W2895352928,https://openalex.org/W2893677911,1472-6483,2018,2018,2018,1,1,1,1,0.6,1,1,1.0,,,
4181,W3012395809_W3085063101_W3087522934,https://openalex.org/W3012395809,https://openalex.org/W3085063101,https://openalex.org/W3087522934,1472-6483,2020,2020,2020,1,1,1,1,0.8,1,1,1.0,,,
4182,W3128506527_W3183822222_W3183425231,https://openalex.org/W3128506527,https://openalex.org/W3183822222,https://openalex.org/W3183425231,1472-6483,2021,2021,2021,1,1,1,1,1.0,1,1,1.0,,,
4183,W2016952830_W2031816609_W1970437287,https://openalex.org/W2016952830,https://openalex.org/W2031816609,https://openalex.org/W1970437287,1474-1733,2012,2013,2013,1,1,1,1,0.6666666666666666,1,1,1.0,,,
4184,W2055751544_W1999648975_W2054905531,https://openalex.org/W2055751544,https://openalex.org/W1999648975,https://openalex.org/W2054905531,1474-175X,2013,2014,2014,1,1,1,1,1.0,1,1,1.0,,,
