triad_id,directory,has_final_results,missing_files,existing_files
triad_3622,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3623,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3624,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3625,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3626,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3627,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3628,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3629,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3630,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3631,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3632,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3633,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3634,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3635,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3636,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3637,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3638,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3639,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3640,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3641,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3642,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3643,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3644,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3645,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3646,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3647,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3648,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3649,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3650,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3651,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3652,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3653,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3654,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3655,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3656,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3657,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3658,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3659,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3660,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3661,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3662,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3663,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3664,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3665,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3666,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3667,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3668,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3669,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3670,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3671,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3672,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3673,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3674,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3675,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3676,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3677,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3678,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3679,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3680,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3681,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3682,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3683,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3684,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3685,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3686,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3687,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3688,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3689,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3690,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3691,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3692,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3693,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3694,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3695,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3696,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3697,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3698,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3699,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3700,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3701,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3702,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3703,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3704,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3705,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3706,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3707,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3708,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3709,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3710,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3711,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3712,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3713,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3714,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3715,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3716,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3717,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3718,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3719,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3720,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3721,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3722,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3723,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3724,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3725,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3726,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3727,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3728,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3729,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3730,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3731,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3732,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3733,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3734,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3735,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3736,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3737,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3738,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3739,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3740,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3741,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3742,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3743,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3744,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3745,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3746,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3747,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3748,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3749,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3750,data/final_generation_4,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_3751,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3752,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3753,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3754,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3755,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3756,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3757,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3758,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3759,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3760,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3761,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3762,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3763,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3764,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3765,data/final_generation_4,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_3766,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3767,data/final_generation_4,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_3768,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3769,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3770,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3771,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3772,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3773,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3774,data/final_generation_4,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_3775,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3776,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3777,data/final_generation_4,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_3778,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3779,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3780,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3781,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3782,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3783,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3784,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3785,data/final_generation_4,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_3786,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3787,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3788,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3789,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3790,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3791,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3792,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3793,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3794,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3795,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3796,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3797,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3798,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3799,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3800,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3801,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3802,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3803,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3804,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3805,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3806,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3807,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3808,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3809,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3810,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3811,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3812,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3813,data/final_generation_4,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_3814,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3815,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3816,data/final_generation_4,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_3817,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3818,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3819,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3820,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3821,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3822,data/final_generation_4,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_3823,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3824,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3825,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3826,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3827,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3828,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3829,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3830,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3831,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3832,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3833,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3834,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3835,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3836,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3837,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3838,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3839,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3840,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3841,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3842,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3843,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3844,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3845,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3846,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3847,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3848,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3849,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3850,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3851,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3852,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3853,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3854,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3855,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3856,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3857,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3858,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3859,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3860,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3861,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3862,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3863,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3864,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3865,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3866,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3867,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3868,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3869,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3870,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3871,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3872,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3873,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3874,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3875,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3876,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3877,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3878,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3879,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3880,data/final_generation_4,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_3881,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3882,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3883,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3884,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3885,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3886,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3887,data/final_generation_4,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_3888,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3889,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3890,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3891,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3892,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3893,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3894,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3895,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3896,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3897,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3898,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3899,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3900,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3901,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3902,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3903,data/final_generation_4,False,"critique_final.json, original_paper_final.json, response_final.json, summary.json",
triad_3904,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3905,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3906,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3907,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3908,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3909,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3910,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3911,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
triad_3912,data/final_generation_4,True,None,"critique_final.json, original_paper_final.json, response_final.json, summary.json"
